N18586J	3.96893	35	39.2857142857143	0	1	0	1	0	0	1	0	1	2	1	2	2	2	2	2	2
N19342U	-9999	11	-9999	9999	1	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	2	2	2
N19514W	4.989512	28	41.5714285714286	0	1	0	1	0	0	0	1	1	2	2	2	2	1	1	2	2
N19780N	4.082328	34	42.7142857142857	0	2	0	1	1	0	1	0	1	2	2	2	2	2	1	1	2
N20123C	-9999	24	-9999	0	2	-99	-99	-99	-99	-99	-99	-99	2	1	1	2	2	1	1	2
N20259T	2.948348	-9999	40.1428571428571	0	2	0	1	0	0	0	0	0	2	2	2	2	2	2	1	2
N20455V	3.685435	22	41.2857142857143	0	2	0	1	1	0	0	0	0	2	1	2	1	2	2	2	1
N20798R	3.7137845	26	-9999	0	2	0	1	1	0	0	1	1	1	2	2	1	1	1	1	2
N20963L	3.515338	29	40.8571428571429	9999	2	0	1	0	0	1	0	0	2	2	2	2	1	1	1	2
N21133J	2.721552	28	37.1428571428571	0	1	0	1	-99	0	0	0	1	1	2	2	2	1	2	2	2
N21503Q	3.345241	-9999	40.7142857142857	0	2	0	1	1	0	0	1	1	2	2	2	2	2	2	2	2
N21766M	3.40194	-9999	39	9999	2	0	0	0	0	0	0	1	2	2	2	2	2	2	2	1
N22793U	3.40194	33	41.4285714285714	0	2	0	1	0	0	0	0	0	2	2	2	2	2	2	2	2
N24008S	2.26796	24	39.4285714285714	1	1	1	1	0	1	1	0	1	2	2	2	1	2	1	2	1
N24332B	3.855532	-9999	40.2857142857143	0	2	1	1	1	1	1	0	1	1	1	1	2	2	1	1	2
N24758Z	3.40194	26	40.7142857142857	0	2	0	0	1	1	1	0	1	2	2	2	2	2	2	2	2
N25049F	3.40194	29	38.5714285714286	0	2	0	1	0	0	0	0	0	2	2	1	2	2	1	1	2
N25178P	3.2034935	29	40.5714285714286	0	2	0	1	0	0	1	0	0	1	1	2	2	1	2	1	2
N25346M	2.494756	33	41.1428571428571	0	1	0	1	1	0	0	1	0	2	2	2	2	2	1	2	2
N25788K	3.7704835	32	42.7142857142857	0	2	0	1	0	0	1	0	1	2	1	2	1	2	1	1	2
N26110X	3.0333965	29	40.1428571428571	0	2	0	1	1	0	0	0	0	1	1	2	2	1	2	2	2
N27361U	3.685435	27	41.1428571428571	0	2	0	0	0	0	0	0	0	1	2	2	2	2	1	2	1
N27440S	4.53592	26	-9999	0	1	0	1	0	0	1	0	1	1	2	2	2	1	2	2	2
N27471Z	3.2601925	-9999	40.1428571428571	0	2	0	0	0	0	1	1	0	2	2	2	2	2	1	1	1
N27850G	3.0900955	27	40.5714285714286	0	2	0	1	0	0	1	1	1	1	2	2	2	1	1	2	2
N28527C	-9999	-9999	42	0	2	0	1	1	0	1	0	0	1	2	2	2	-99	-99	-99	-99
N10092H	3.628736	30	38.7142857142857	0	2	0	1	0	0	0	0	0	2	2	2	2	2	2	1	1
N10644T	4.082328	32	40.1428571428571	0	1	1	1	1	0	0	0	0	2	2	2	2	2	2	1	2
N10749B	3.288542	9	40	0	2	0	1	0	0	1	1	0	1	1	2	2	1	1	1	1
N10886K	2.83495	12	41.1428571428571	0	2	1	0	1	0	1	0	1	2	2	2	2	2	2	2	2
N11548Y	2.948348	26	39.5714285714286	0	1	0	1	0	0	0	0	0	2	2	2	2	2	2	2	2
N11582A	3.175144	28	40.8571428571429	0	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	2	2	2
N11959P	3.118445	30	40.4285714285714	0	1	1	0	1	0	1	0	1	2	2	2	2	1	2	2	2
N13052M	-9999	31	35.8571428571429	0	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2
N13358C	2.6365035	12	37.4285714285714	0	1	0	0	0	0	1	0	0	-99	-99	-99	-99	2	2	2	2
N13880R	2.948348	29	39.2857142857143	0	1	0	0	0	0	1	0	1	-99	-99	-99	-99	2	2	2	2
N14515B	3.8271825	32	40.4285714285714	0	2	0	1	1	0	1	0	1	2	1	2	2	2	2	2	2
N14712E	3.742134	27	41	0	2	1	1	1	0	1	1	0	2	2	2	2	2	2	2	2
N14997H	3.175144	9	40.5714285714286	9999	2	0	0	0	0	0	0	1	-99	-99	-99	-99	2	1	1	1
N15181D	4.082328	29	40.4285714285714	0	2	0	1	0	0	1	0	1	1	2	1	2	1	1	2	2
N15602D	2.26796	28	37.1428571428571	9999	2	0	1	1	1	1	0	0	1	1	2	1	1	1	1	1
N16052Z	3.628736	31	45.4285714285714	0	2	1	1	1	0	1	0	0	2	2	2	2	2	2	2	2
N16088M	3.515338	31	39.7142857142857	0	2	0	1	1	0	0	0	0	2	2	2	2	1	2	1	1
N16216B	2.9766975	-9999	39.2857142857143	0	2	1	0	1	1	0	1	1	2	2	2	1	2	1	2	1
N16381P	3.515338	21	42.2857142857143	0	1	-99	-99	-99	-99	-99	-99	-99	1	1	2	2	1	1	2	2
N17229L	2.494756	30	38.2857142857143	0	2	0	0	0	0	1	0	0	2	2	2	2	2	2	2	2
N17625U	4.195726	26	40.7142857142857	0	2	0	1	0	0	0	0	0	1	1	1	2	2	1	2	1
N17706U	3.40194	-9999	40.1428571428571	0	2	0	0	1	0	1	1	1	2	2	2	2	1	2	2	2
N17761B	2.8632995	-9999	40.4285714285714	0	2	0	1	0	0	1	0	1	2	2	2	2	2	2	1	2
N17822X	-9999	34	40.2857142857143	0	1	0	0	1	0	0	0	1	2	2	2	2	2	2	2	2
N18688P	3.6570855	29	41.5714285714286	0	2	1	1	1	0	1	1	1	1	2	2	2	2	1	1	1
N18741B	3.9972795	27	42.5714285714286	0	2	0	1	1	0	1	0	1	-99	-99	-99	-99	2	1	2	1
N19144Q	2.438057	18	38.4285714285714	0	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	2	2	1
N19206M	3.4302895	-9999	40.2857142857143	0	1	0	1	0	0	1	0	1	2	2	2	2	2	1	1	1
N20305G	-9999	31	43	0	2	0	1	0	0	0	0	1	1	2	2	2	1	2	1	2
N20326M	2.83495	14	40.5714285714286	0	2	0	1	0	0	0	0	0	1	2	2	1	1	1	1	2
N22264Y	4.082328	-9999	41.4285714285714	1	1	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	2	2	2	2
N22931L	3.1467945	19	39.5714285714286	0	2	0	1	-99	0	1	0	1	2	1	2	2	2	1	1	2
N23606E	3.061746	30	38.4285714285714	0	2	-99	-99	-99	-99	-99	-99	-99	1	1	1	1	1	1	1	1
N23640G	3.005047	22	38.4285714285714	0	2	0	0	0	0	1	0	0	2	2	2	2	1	2	2	2
N24856A	2.721552	26	41.5714285714286	0	1	1	0	1	1	1	1	1	2	2	2	2	1	2	2	2
N25386V	3.231843	32	-9999	0	2	0	1	0	0	0	0	0	2	2	2	2	1	1	1	2
N25599G	-9999	-9999	39.4285714285714	0	2	0	1	0	0	1	0	0	-99	-99	-99	-99	2	2	2	2
N25807V	3.96893	-9999	39.8571428571429	0	2	1	0	0	0	0	0	0	2	2	2	2	2	2	2	2
N25967L	2.438057	6	40.1428571428571	0	1	0	1	1	0	1	0	1	1	1	2	2	1	1	2	2
N26041B	3.1467945	29	40.7142857142857	0	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	1	1	1	2
N26167Q	2.381358	-9999	39.2857142857143	0	2	-99	-99	-99	-99	-99	-99	-99	1	2	2	2	1	2	2	2
N26689M	3.40194	30	40.1428571428571	0	2	1	1	1	0	0	1	1	1	1	2	2	1	1	2	1
N27082Q	3.345241	34	41.1428571428571	0	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2
N27544Z	3.458639	33	40.2857142857143	0	2	0	-99	0	0	0	0	0	2	2	2	2	2	2	1	2
N10308E	-9999	35	-9999	9999	1	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	1	2	1	2
N10609Q	3.96893	-9999	40.4285714285714	9999	2	1	1	0	0	1	1	1	-99	-99	-99	-99	2	2	2	1
N10787H	3.628736	34	40	0	2	0	0	0	0	0	0	0	-99	-99	-99	-99	1	2	1	2
N11103X	3.1467945	34	41	9999	2	0	1	1	0	1	1	1	1	2	2	2	2	1	2	2
N11304E	-9999	15	-9999	9999	1	-99	-99	-99	-99	-99	-99	-99	1	1	2	2	2	1	2	2
N11687J	3.628736	29	40.1428571428571	0	2	0	1	0	0	1	0	1	2	2	2	2	2	2	2	2
N11869N	2.948348	33	39.2857142857143	0	2	1	1	-99	0	1	1	1	2	1	2	2	1	1	2	2
N11944G	3.061746	34	41.4285714285714	0	2	0	0	0	0	0	0	0	2	2	2	2	1	2	2	2
N12009E	3.628736	-9999	40.4285714285714	0	2	0	1	0	0	1	1	1	2	2	2	2	2	2	2	2
N12688P	3.288542	15	40.2857142857143	0	2	1	1	1	0	0	0	1	1	1	1	2	1	1	1	2
N12909H	3.288542	30	41.2857142857143	0	1	-99	-99	-99	-99	-99	-99	-99	1	2	2	2	1	2	2	2
N13255W	3.742134	17	38.2857142857143	0	2	0	1	0	0	1	0	1	-99	1	-99	-99	2	1	2	2
N13495L	3.458639	15	40.4285714285714	0	1	0	1	0	0	1	1	0	1	2	2	2	1	1	2	2
N13861N	3.118445	33	39.8571428571429	0	2	0	1	0	0	1	0	0	2	2	2	2	2	1	2	1
N14042P	3.118445	-9999	39.5714285714286	0	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	2	2	2	2
N15070X	2.721552	32	39.8571428571429	0	2	1	1	1	0	0	0	1	2	2	2	2	2	2	2	2
N15534J	3.118445	31	39.5714285714286	9999	2	0	1	0	0	1	0	0	2	2	2	2	2	2	2	2
N15626M	2.721552	-9999	40.8571428571429	0	2	0	0	0	0	1	0	0	2	1	2	2	2	2	2	2
N16184L	3.005047	32	39.8571428571429	0	2	0	1	1	0	0	0	0	2	2	2	2	2	2	2	2
N16773B	3.742134	30	41.8571428571429	0	2	0	0	0	0	1	0	1	1	2	2	2	2	2	2	2
N16987P	3.515338	27	39.8571428571429	0	2	1	0	0	0	1	1	1	2	2	2	1	2	1	2	1
N17045E	3.288542	31	39.5714285714286	0	2	0	1	0	0	0	0	0	2	2	2	2	2	2	2	2
N17057J	4.082328	27	41.2857142857143	0	2	0	1	1	0	1	0	1	2	2	2	2	2	2	1	2
N17249Q	3.515338	24	40.1428571428571	0	2	0	1	0	1	1	1	1	1	2	2	2	2	2	2	1
N17575B	3.515338	-9999	39	0	2	1	1	1	0	1	1	1	1	1	2	2	1	1	2	2
N17861E	3.9405805	33	42.1428571428571	0	2	0	0	0	0	1	1	1	2	2	2	2	2	2	2	2
N17926E	3.005047	24	40.7142857142857	1	2	1	1	1	0	0	1	1	2	1	2	2	2	1	2	2
N19749P	2.948348	15	40.2857142857143	0	2	0	-99	1	0	0	0	0	2	2	2	2	2	2	2	2
N19833J	2.778251	29	40.2857142857143	0	2	0	1	0	0	0	0	1	1	1	1	2	1	1	2	2
N19945R	3.742134	-9999	41.5714285714286	0	2	-99	-99	-99	-99	-99	-99	-99	2	2	1	2	2	2	2	2
N20521N	3.40194	25	39.2857142857143	0	2	0	1	0	0	1	1	1	1	2	2	2	1	2	2	1
N20767J	3.231843	34	37.1428571428571	0	2	0	0	1	1	1	1	1	2	1	2	2	2	2	2	2
N21674J	2.778251	-9999	-9999	0	2	0	0	1	0	1	0	1	2	2	2	2	2	1	1	2
N22044N	3.3168915	30	39	1	2	0	1	0	0	1	1	1	2	2	2	2	2	2	2	2
N22881T	3.175144	21	-9999	0	2	1	0	1	0	1	0	1	2	1	2	2	1	2	2	2
N24486U	-9999	-9999	38.5714285714286	0	2	1	1	0	0	1	0	0	2	2	2	1	1	2	2	1
N25242E	4.082328	20	39.2857142857143	0	2	1	1	0	1	1	0	1	2	2	1	2	2	1	2	2
N25660U	3.855532	-9999	41.8571428571429	0	2	0	1	0	0	0	1	1	2	2	2	2	2	2	2	1
N25902T	3.0900955	-9999	41.8571428571429	0	2	0	0	0	0	0	1	0	1	2	2	1	1	1	2	2
N26012W	2.721552	-9999	-9999	0	2	0	1	1	0	-99	-99	-99	2	2	2	2	2	2	2	2
N27607X	2.83495	24	37	0	2	1	0	0	1	0	1	1	2	1	2	1	1	1	1	1
N27940H	4.706017	28	41.5714285714286	0	2	0	0	0	0	0	0	0	2	2	2	2	2	2	1	2
N27958T	4.53592	31	41	0	2	0	0	0	0	0	0	1	1	2	1	2	1	2	2	2
N27988Z	3.288542	33	41.1428571428571	0	2	0	1	0	0	0	0	0	1	2	2	1	2	2	1	1
N28045P	-9999	10	-9999	0	2	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	2	1	1	2
N28420S	4.082328	22	-9999	0	2	1	1	0	0	0	1	1	2	2	2	2	2	2	2	2
N10106W	3.628736	34	42.2857142857143	1	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	1	2	2
N10358Q	3.40194	-9999	40.1428571428571	0	2	1	0	0	0	1	0	1	2	2	2	2	2	1	2	1
N10738Y	2.721552	15	41.1428571428571	1	2	0	1	0	0	1	1	1	2	2	2	1	2	2	2	2
N10757B	-9999	32	-9999	0	2	0	0	1	0	1	0	1	2	1	2	2	2	2	2	2
N11076M	3.628736	26	-9999	9999	2	0	1	1	0	0	0	0	2	2	2	1	1	2	2	2
N11280P	3.4869885	30	40.4285714285714	0	1	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	1	2	2
N11311D	-9999	26	39.1428571428571	0	2	1	0	1	1	1	1	1	2	1	2	2	2	1	1	2
N11379Z	2.7499015	23	39	9999	1	0	0	0	0	0	0	0	2	2	2	2	1	2	1	2
N11929H	2.891649	-9999	42	9999	1	0	0	0	1	1	0	1	2	2	2	2	2	2	2	2
N12501M	3.742134	24	40.5714285714286	0	2	0	1	0	0	0	1	0	2	2	2	2	2	2	2	2
N13150N	4.082328	32	41.8571428571429	0	2	0	0	0	0	0	0	0	-99	-99	-99	-99	2	1	1	1
N13930J	3.628736	24	40.8571428571429	0	1	0	1	0	0	1	0	0	2	2	2	2	2	2	2	1
N15727R	3.798833	-9999	40.4285714285714	0	2	1	1	0	0	1	0	0	2	2	2	1	1	1	2	2
N16102S	3.175144	29	37.8571428571429	0	1	0	0	0	0	1	0	0	1	2	2	2	1	1	2	2
N16206Z	-9999	25	-9999	0	2	0	0	1	0	0	0	0	2	2	2	2	1	1	2	2
N16451L	3.855532	16	39.4285714285714	0	2	0	1	0	0	1	0	0	2	1	2	2	1	1	2	2
N18099Y	3.5436875	34	38	0	2	0	1	0	0	1	0	1	-99	-99	-99	-99	2	1	2	1
N19105H	3.458639	-9999	41.7142857142857	0	2	0	1	0	0	1	0	0	2	2	2	2	2	2	2	2
N19412R	2.83495	27	43.2857142857143	9999	1	0	0	0	0	1	0	0	1	1	2	2	-99	-99	-99	-99
N19421S	3.742134	26	42.2857142857143	0	2	0	0	0	0	1	0	1	2	2	2	1	2	2	2	1
N19683N	3.3735905	-9999	39.7142857142857	0	2	1	1	0	0	1	1	1	2	2	2	2	2	1	1	2
N19940L	3.005047	26	40.4285714285714	0	2	0	1	0	0	0	0	0	2	1	1	2	2	2	1	2
N20274S	3.345241	29	41.4285714285714	0	2	0	1	1	0	0	0	1	1	2	2	2	1	1	2	2
N20359W	3.458639	20	40.8571428571429	0	2	0	0	0	1	1	0	1	1	1	1	2	1	1	1	2
N20419R	3.345241	31	41.1428571428571	0	2	0	1	0	0	0	0	1	-99	-99	-99	-99	2	1	1	2
N20695K	3.2601925	30	41.4285714285714	0	2	0	1	0	0	0	0	0	2	2	2	2	2	2	2	2
N21156R	2.948348	-9999	39.7142857142857	0	2	0	1	0	0	0	0	1	2	1	2	2	2	1	2	2
N21384B	2.664853	27	39.5714285714286	0	1	0	1	0	0	0	0	0	2	2	2	2	2	2	2	2
N21408S	2.7499015	29	-9999	0	2	0	1	0	0	0	1	0	2	1	-99	2	2	1	1	2
N21923G	3.742134	25	39.4285714285714	0	1	-99	-99	-99	-99	-99	-99	-99	2	2	1	2	2	2	1	2
N22507Y	3.628736	26	42.5714285714286	0	2	0	1	1	0	0	1	0	2	2	2	2	2	2	1	2
N23098G	-9999	-9999	34.5714285714286	0	2	-99	-99	-99	-99	-99	-99	-99	2	1	2	2	2	1	1	2
N23388P	3.855532	30	-9999	0	2	0	0	0	0	1	1	1	1	1	2	2	2	2	2	2
N23610A	3.515338	11	41	0	1	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2
N23785Y	2.891649	33	38.1428571428571	0	2	0	1	0	0	0	0	0	2	2	2	2	1	1	2	2
N24299T	3.175144	-9999	38.1428571428571	0	2	0	0	1	0	0	0	0	2	2	2	2	2	2	2	2
N24304X	3.628736	31	-9999	0	1	1	1	1	0	1	0	1	2	2	2	2	2	2	2	2
N24418G	3.742134	24	43.7142857142857	0	1	0	1	0	0	1	0	0	2	2	2	2	2	2	2	2
N25023V	2.26796	28	41.8571428571429	0	2	-99	-99	-99	-99	-99	-99	-99	1	2	2	2	1	1	2	2
N25744X	2.608154	32	39.2857142857143	0	2	0	1	0	0	0	0	0	1	2	1	2	2	2	2	2
N25870C	4.309124	-9999	41	0	1	-99	-99	-99	-99	-99	-99	-99	1	2	2	2	-99	-99	-99	-99
N26300B	3.288542	-9999	38.1428571428571	0	1	0	-99	1	0	1	0	1	2	2	2	2	2	2	2	2
N26380T	2.778251	-9999	-9999	9999	2	0	1	0	0	0	0	0	2	2	2	2	1	1	2	1
N26790H	2.721552	28	37.8571428571429	9999	2	-99	-99	-99	-99	-99	-99	-99	1	1	2	2	1	1	1	1
N26829F	3.345241	16	39	0	2	0	1	0	1	0	0	1	1	2	2	2	1	2	1	2
N27035H	-9999	-9999	-9999	0	2	0	1	0	0	1	0	0	1	1	2	2	2	2	2	2
N27593J	3.3168915	34	39.5714285714286	0	2	0	1	0	0	0	0	0	-99	-99	-99	-99	2	2	2	2
N27922F	3.96893	21	38	0	2	1	1	0	-99	1	1	1	2	1	1	1	1	2	1	1
N28181W	3.061746	32	39.7142857142857	0	2	0	0	0	0	1	0	1	2	2	2	2	-99	-99	-99	-99
N28349C	-9999	21	39.7142857142857	0	1	-99	1	0	0	1	0	1	-99	-99	-99	-99	2	1	2	2
N10160C	3.345241	24	-9999	0	2	1	0	0	0	1	0	1	1	2	2	2	2	2	2	2
N10310Y	3.175144	22	42	1	2	1	1	0	0	1	0	1	2	2	1	2	2	1	2	2
N11608T	4.876114	22	44	9999	1	-99	1	1	0	0	0	1	2	2	2	2	2	2	2	2
N11797P	-9999	34	-9999	0	2	0	1	1	0	1	1	1	2	2	2	1	2	2	2	1
N12153M	3.345241	31	40	0	2	0	0	0	0	0	1	0	2	2	2	2	2	1	2	2
N12511P	3.628736	28	41.8571428571429	0	2	0	0	1	0	1	1	0	-99	-99	-99	-99	2	1	2	2
N12629C	-9999	24	-9999	0	1	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	2	1	2	2
N12751D	3.0900955	-9999	41.1428571428571	0	2	0	1	0	1	1	0	1	2	2	2	2	2	2	2	2
N12850F	2.891649	22	40.5714285714286	0	2	0	1	1	0	0	1	1	2	1	2	2	2	2	2	1
N13104G	3.4302895	-9999	41	0	1	0	1	0	0	0	0	0	1	2	2	1	1	2	1	1
N13181V	3.0333965	8	38	0	1	0	1	0	1	1	0	0	-99	-99	-99	-99	2	2	2	2
N13469J	3.175144	30	40.1428571428571	0	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	1	2	2	2
N13480D	3.231843	33	38.8571428571429	0	2	1	1	0	0	0	0	0	2	2	2	2	2	2	2	2
N14498T	3.3168915	-9999	42.2857142857143	0	2	0	0	0	0	1	1	0	1	1	2	2	1	1	2	2
N15085E	2.7499015	-9999	39.7142857142857	0	2	-99	-99	-99	-99	-99	-99	-99	2	2	1	2	1	1	2	2
N15523F	-9999	32	-9999	9999	2	-99	-99	-99	-99	-99	-99	-99	2	1	2	2	2	2	2	2
N16062B	3.96893	29	42.1428571428571	0	2	0	1	0	0	1	0	1	2	2	2	1	2	1	1	1
N16574W	3.3168915	-9999	39.7142857142857	0	2	0	0	0	0	0	0	0	2	2	2	1	2	2	2	1
N16651S	4.139027	-9999	41.7142857142857	0	2	0	1	1	0	0	0	0	2	2	2	2	1	2	2	1
N16656X	3.2034935	-9999	-9999	0	2	1	1	0	0	0	1	0	2	2	2	2	2	2	2	2
N16667A	4.53592	-9999	42	0	2	0	0	1	0	1	0	1	-99	-99	-99	-99	2	1	1	1
N17087Q	2.041164	28	37.1428571428571	0	2	0	1	1	0	1	1	1	2	2	2	2	1	2	2	2
N17098T	2.7499015	26	39.4285714285714	0	1	1	1	1	0	1	0	1	2	2	2	2	2	2	2	2
N17123B	-9999	29	30.8571428571429	0	2	0	1	1	0	0	1	0	2	2	2	1	2	1	2	1
N17470T	3.7137845	16	41.7142857142857	0	1	0	0	0	0	1	0	1	2	2	2	2	1	2	1	2
N18007C	2.608154	27	36.4285714285714	0	2	0	1	0	0	1	0	0	1	2	2	2	2	2	2	2
N18773K	2.8066005	28	40.7142857142857	0	2	0	1	0	0	1	0	1	2	2	1	2	2	2	2	2
N18879U	2.6365035	26	37.8571428571429	0	2	0	1	0	0	0	0	1	2	1	1	2	2	1	1	2
N18886T	3.628736	11	39.7142857142857	0	2	0	0	1	0	0	0	1	-99	-99	-99	-99	2	2	2	2
N19129R	3.345241	-9999	39.7142857142857	0	2	1	0	1	0	1	0	0	2	-99	2	2	1	1	2	2
N19137R	3.005047	34	40.5714285714286	9999	2	0	1	1	0	1	0	1	2	2	2	1	2	2	2	1
N19146S	3.9405805	33	40.1428571428571	0	2	0	1	1	0	1	0	1	2	1	2	2	2	2	2	2
N19259A	2.6365035	23	37.4285714285714	9999	2	1	1	0	1	0	1	1	2	2	2	2	1	2	2	2
N19405S	3.742134	22	42	0	2	1	1	0	0	1	0	1	2	2	2	2	2	2	1	2
N19632B	2.664853	-9999	40.4285714285714	9999	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	2	2	2
N19724E	3.2601925	30	40.2857142857143	0	1	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	2	2	2
N20237M	3.231843	31	-9999	0	2	0	1	0	0	1	1	0	1	2	2	2	1	2	2	2
N20332K	3.288542	35	41.2857142857143	0	2	0	0	1	0	1	1	0	2	2	2	2	-99	-99	-99	-99
N20477B	3.96893	30	42	0	2	0	1	1	0	0	0	0	2	2	1	2	2	1	2	2
N20483Z	3.855532	18	-9999	0	2	0	0	0	0	1	0	0	1	2	1	1	1	2	2	1
N20659F	2.721552	23	41.8571428571429	9999	2	-99	-99	-99	-99	-99	-99	-99	1	2	2	2	1	2	2	2
N20810U	2.9199985	22	42.1428571428571	0	2	0	1	0	0	1	1	0	1	1	2	2	1	1	2	2
N21450U	3.628736	30	40.5714285714286	0	2	0	1	1	0	0	1	1	2	2	2	2	2	2	2	2
N21566F	3.628736	26	40.7142857142857	0	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2
N21988Z	3.288542	-9999	39.5714285714286	0	2	1	1	1	0	0	1	1	2	2	2	2	2	2	2	2
N22045P	3.118445	-9999	39.5714285714286	1	2	0	0	0	0	1	0	1	2	1	1	2	1	1	1	1
N23005K	3.7137845	27	39	0	2	0	1	0	1	0	0	0	1	2	2	1	1	1	2	1
N23426C	3.6003865	29	42	0	2	0	1	1	0	0	1	0	2	2	2	2	2	1	2	2
N23691T	2.83495	16	42	0	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	1	2	1	2	2
N24135Y	-9999	12	-9999	9999	1	-99	-99	-99	-99	-99	-99	-99	1	2	2	2	2	2	2	2
N24307A	3.5436875	-9999	38.8571428571429	9999	1	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	2	2	2
N24404A	3.2601925	34	38.4285714285714	0	2	0	1	0	0	0	0	0	2	1	2	2	2	1	1	1
N24467R	2.9766975	-9999	38	0	2	1	0	0	0	1	1	0	2	2	2	2	2	1	2	2
N24576V	3.4302895	23	40.1428571428571	0	2	0	0	0	0	0	0	1	1	1	2	1	2	1	1	1
N24692Y	3.3168915	-9999	42.2857142857143	0	2	1	0	1	1	1	1	1	-99	-99	-99	-99	2	2	2	2
N24854Y	3.855532	32	42.7142857142857	0	2	1	1	1	1	0	1	0	1	1	1	1	2	1	1	1
N25321C	3.855532	-9999	40.2857142857143	0	2	1	1	0	0	0	1	1	2	2	2	2	2	2	2	2
N25863D	3.288542	21	40.2857142857143	0	2	0	1	1	0	0	0	1	1	2	2	2	1	1	1	2
N26085P	-9999	-9999	39.5714285714286	0	2	1	1	0	0	1	0	1	-99	-99	-99	-99	2	2	2	2
N26456W	3.175144	29	41	9999	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	2	2	2	2
N27196Z	2.948348	35	-9999	0	2	0	1	1	0	1	0	1	1	2	2	1	1	2	2	1
N27884S	3.288542	23	43.4285714285714	0	2	0	1	0	1	1	0	1	1	1	2	2	2	2	2	2
N27895V	3.7137845	-9999	41.8571428571429	1	1	0	1	0	0	0	0	0	-99	-99	-99	-99	2	2	2	2
N27956R	2.6932025	33	-9999	0	2	0	1	1	0	1	0	0	2	1	2	2	2	1	2	2
N10116Y	3.40194	-9999	38.7142857142857	0	1	1	0	1	0	0	0	1	2	2	2	2	2	2	2	2
N11340J	2.438057	32	36	0	2	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2
N13186A	3.40194	18	40.5714285714286	0	1	0	1	1	1	1	1	1	-99	-99	-99	-99	2	2	2	2
N13284B	3.628736	-9999	41.4285714285714	0	1	0	1	1	0	1	0	1	2	2	2	2	1	2	1	2
N13390C	3.6003865	20	38.8571428571429	0	1	0	0	1	1	1	1	1	2	2	2	2	2	2	2	2
N14165Z	2.948348	25	40.5714285714286	0	2	0	0	0	1	1	0	1	-99	-99	-99	-99	2	2	1	2
N15076D	3.572037	-9999	44	9999	2	-99	-99	-99	-99	-99	-99	-99	1	1	2	2	1	1	2	2
N15162A	2.83495	-9999	38.2857142857143	0	2	0	1	1	0	1	1	1	2	2	2	2	2	2	1	2
N15711H	-9999	10	-9999	9999	2	-99	-99	-99	-99	-99	-99	-99	1	2	2	2	2	2	2	2
N15795D	2.891649	-9999	40.7142857142857	0	2	-99	-99	-99	-99	-99	-99	-99	1	1	2	2	2	2	1	1
N16570S	3.855532	26	40	0	2	0	1	0	0	1	1	1	1	2	2	2	2	2	2	2
N16710L	3.40194	30	38.8571428571429	0	2	0	1	1	0	0	0	1	2	2	2	1	1	1	1	1
N17414K	3.231843	25	42.8571428571429	0	2	0	1	1	0	1	1	0	1	1	2	2	1	1	2	2
N17427Q	2.8066005	19	-9999	0	2	0	1	0	0	0	1	1	2	2	2	2	2	2	2	2
N18103B	3.628736	22	40.5714285714286	0	2	0	1	0	0	0	0	0	2	1	2	1	2	1	2	2
N19223N	4.309124	28	40.7142857142857	1	2	1	0	0	0	1	1	0	2	2	2	2	2	2	2	2
N19562E	3.061746	28	38.4285714285714	0	2	-99	-99	-99	-99	-99	-99	-99	1	2	2	1	1	2	2	1
N19762L	3.3168915	23	39	9999	2	-99	-99	-99	-99	-99	-99	-99	2	2	2	2	1	2	2	1
N20778M	3.4302895	-9999	40.7142857142857	0	2	0	0	0	0	0	1	0	2	2	2	2	2	2	2	2
N21562B	2.778251	29	38.4285714285714	0	2	0	1	0	0	0	0	0	2	2	2	2	2	1	2	2
N21968V	3.231843	24	39.7142857142857	0	2	0	0	0	0	1	0	1	1	2	2	2	1	1	2	2
N22098C	4.195726	-9999	41	0	2	0	1	0	0	1	0	1	2	2	2	2	2	2	2	2
N22240Q	2.83495	17	-9999	0	1	1	1	1	0	0	0	1	2	1	2	2	2	2	2	2
N22480E	2.721552	31	-9999	0	2	0	1	0	0	0	0	0	1	1	2	2	2	1	1	2
